hotelname,postalcode,latitude,longitude,review_pos,review_neg,review_text,review-score,overall_score,cleanliness,comfort,location,facilities,staff,value_for_money,Free_Wifi
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The entire hotel was very comforting and clean. Great breakfast included. Rooms were cleaned very well. Location was good if you want to be on the river. Staff were very helpful.  The room was spacious and had a nice view.,"The rooms walls seem to be paper thin and if there are neighbours partying you will hear it. I had to call the reception twice to get neighbours to keep quiet. Other than this I had a very good stay and would stay again,.","The entire hotel was very comforting and clean. Great breakfast included. Rooms were cleaned very well. Location was good if you want to be on the river. Staff were very helpful.  The room was spacious and had a nice view. The rooms walls seem to be paper thin and if there are neighbours partying you will hear it. I had to call the reception twice to get neighbours to keep quiet. Other than this I had a very good stay and would stay again,.",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,I had a corner room with fantastic views of Singapore. While I was very busy and did not have the opportunity to utilise the hotel services - the room was very comfortable.,,I had a corner room with fantastic views of Singapore. While I was very busy and did not have the opportunity to utilise the hotel services - the room was very comfortable. ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,staffs are like you know them since long time.best breakfast,I didn’t have enough time to explore hotel facilities,staffs are like you know them since long time.best breakfast I didn’t have enough time to explore hotel facilities,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,"Breakfast was not available in club lounge, I accept that with Covid this was a possibility however I feel an area in the ground floor restaurant breakfast area could be set aside for club lounge guests. If visiting the breakfast area after around 0900 it is very very chatoic. Simply my thoughts. We also booked two club rooms for the family, I am very sure that whilst our daughters did not make an issue of it I have no doubt when I first walked in to ensure all was in order, that this room had been a smoking room or used by smokers even though I believe we were offered non smoking rooms. Simply my observation."," Breakfast was not available in club lounge, I accept that with Covid this was a possibility however I feel an area in the ground floor restaurant breakfast area could be set aside for club lounge guests. If visiting the breakfast area after around 0900 it is very very chatoic. Simply my thoughts. We also booked two club rooms for the family, I am very sure that whilst our daughters did not make an issue of it I have no doubt when I first walked in to ensure all was in order, that this room had been a smoking room or used by smokers even though I believe we were offered non smoking rooms. Simply my observation.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Dirty rooms, room with kitchen full of ants, not great. Dust everywhere carpt too dirty","Dirty rooms, especially the one with balcony with kitchens, housekeeping was  awful","Dirty rooms, room with kitchen full of ants, not great. Dust everywhere carpt too dirty Dirty rooms, especially the one with balcony with kitchens, housekeeping was  awful",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,nothing,"the room not cleaned , not voice isolated , old furnitures","nothing the room not cleaned , not voice isolated , old furnitures",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Food,Nothing,Food Nothing,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Good location,"very rude staff, fought with the family at the exit.","Good location very rude staff, fought with the family at the exit.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Good location,"Very rude staff, fought with the family at the exit.","Good location Very rude staff, fought with the family at the exit.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Good location,"Very rude staff, fought with the family on the exit.","Good location Very rude staff, fought with the family on the exit.",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The staff where amazing the rooms where cleaned every day.,,The staff where amazing the rooms where cleaned every day. ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The hotel I classified 5star. This is certainly not the case.run down and poorly situated.,,The hotel I classified 5star. This is certainly not the case.run down and poorly situated. ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Breakfast is good for Indians and Expact hotel needs renovations looks old room and facilities,Room size which we booked club was really very sad and small,Breakfast is good for Indians and Expact hotel needs renovations looks old room and facilities Room size which we booked club was really very sad and small,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Good value for money,,Good value for money ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Hotel location is great - waterfront feature is good - staff are friendly - buffet arrangement gave good choice and good value for money. There is a pool and a gym - although they are tired and in need of help,"My room was tired and the pool is nothing like the pictures. You need to schedule your breakfast and I couldn't 'book' the time I wanted. In room services are very 4 star (no coffee machine, no glasses for water and bathroom amenities are like a poor travel lodge hotel ie small and mean). Despite filling in loads of pre arrival information including credit card info - they insist on doing it all again at check in, it took over 20 minutes to get my key. maintenance staff decided to work around the pool during may one visit, to erect new parasols, they were so load I left; I feel sure a real 5 star hotel would do this when there were no customers around!","Hotel location is great - waterfront feature is good - staff are friendly - buffet arrangement gave good choice and good value for money. There is a pool and a gym - although they are tired and in need of help My room was tired and the pool is nothing like the pictures. You need to schedule your breakfast and I couldn't 'book' the time I wanted. In room services are very 4 star (no coffee machine, no glasses for water and bathroom amenities are like a poor travel lodge hotel ie small and mean). Despite filling in loads of pre arrival information including credit card info - they insist on doing it all again at check in, it took over 20 minutes to get my key. maintenance staff decided to work around the pool during may one visit, to erect new parasols, they were so load I left; I feel sure a real 5 star hotel would do this when there were no customers around!",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,all was excellent,n/a,all was excellent n/a,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"amazing buffet spread, amazing view, excellent staff",prices for 1 night getting more expensive. i have been booking for 1 night stays frequently.,"amazing buffet spread, amazing view, excellent staff prices for 1 night getting more expensive. i have been booking for 1 night stays frequently.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Location. Beautiful views.,Check in staff were not friendly at all.,Location. Beautiful views. Check in staff were not friendly at all.,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,lovely situation - by the river staff very friendly and helpfulvery clean,nothing,lovely situation - by the river staff very friendly and helpfulvery clean nothing,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Nothing,Both rooms we were offered were disgusting.  There were pubic hairs on the bathroom floors and years worth of grime on the showers and behind the bedside cabinets.,Nothing Both rooms we were offered were disgusting.  There were pubic hairs on the bathroom floors and years worth of grime on the showers and behind the bedside cabinets.,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Small room for the expensive price. Hotel is in a prime location, which is a plus.",Small-sized rooms and the corridor is not spacious.,"Small room for the expensive price. Hotel is in a prime location, which is a plus. Small-sized rooms and the corridor is not spacious.",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,location,room old and not maintained,location room old and not maintained,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Liked how quickly our room was cleaned and how quickly the staff responded to requests. The bed linen was comfortable and the abundance of bottled water helped. The bartender is very lovely and helped when my husband knocked over a cocktail.,There was never any bacon! Morning after morning there was no bacon. We had to ask and ask for towels. Sometimes only one towel was left. The hotel is old and in desperate need of upkeep. The carpets are stained and does not deserve the money being asked for it. The breakfast lacked choice and it was boring. The reception was beleaguered and so busy. It took about 30 minute to check us in.,Liked how quickly our room was cleaned and how quickly the staff responded to requests. The bed linen was comfortable and the abundance of bottled water helped. The bartender is very lovely and helped when my husband knocked over a cocktail. There was never any bacon! Morning after morning there was no bacon. We had to ask and ask for towels. Sometimes only one towel was left. The hotel is old and in desperate need of upkeep. The carpets are stained and does not deserve the money being asked for it. The breakfast lacked choice and it was boring. The reception was beleaguered and so busy. It took about 30 minute to check us in.,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,I liked the location,The room wasn't clean & buffet was cold & not fresh ~ but the staff did attend to it & got us some hot foos,I liked the location The room wasn't clean & buffet was cold & not fresh ~ but the staff did attend to it & got us some hot foos,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Great location in Singapore.,"The rooms feel old and the wallpaper in the room and toilet were peeling. The tiles in the toilet were also loose and some of them were missing, these should have been fixed and addressed before letting customers stay in. Also, to check in and check out took too long although it was just one customer ahead of us, it almost took 30 minutes just to wait.","Great location in Singapore. The rooms feel old and the wallpaper in the room and toilet were peeling. The tiles in the toilet were also loose and some of them were missing, these should have been fixed and addressed before letting customers stay in. Also, to check in and check out took too long although it was just one customer ahead of us, it almost took 30 minutes just to wait.",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Breakfast was very good. My room was in need repair and smelled musty.,,Breakfast was very good. My room was in need repair and smelled musty. ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The location was good. Close to the river and the cafés and about 20 mins pleasant walk to Clark Quay,The rooms were old and shabby and not clean at all. The corridors were even worse; didn't look like it was vaccumed on a daily basis. The bathtub was filthy and had stains that could not be cleaned as I complained several times. The rooms were a good enough size but very dark & depressing.,The location was good. Close to the river and the cafés and about 20 mins pleasant walk to Clark Quay The rooms were old and shabby and not clean at all. The corridors were even worse; didn't look like it was vaccumed on a daily basis. The bathtub was filthy and had stains that could not be cleaned as I complained several times. The rooms were a good enough size but very dark & depressing.,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,location,"the room was looking tired, carpet was worn out and cold. shower cubicle was bad as water kept seeping on the main floor","location the room was looking tired, carpet was worn out and cold. shower cubicle was bad as water kept seeping on the main floor",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"The bed was very comfy and not too soft. Presently surprised by the complimentary 3 course hors d'oeuvre (note it's bite size, not meant to replace dinner).Loved the service provided by the staff at the concierge, club lounge and breakfast areas (9.5/10)",The toilet had a rank smell. It was a one-night staycation so we didn't request for a room change.,"The bed was very comfy and not too soft. Presently surprised by the complimentary 3 course hors d'oeuvre (note it's bite size, not meant to replace dinner).Loved the service provided by the staff at the concierge, club lounge and breakfast areas (9.5/10) The toilet had a rank smell. It was a one-night staycation so we didn't request for a room change.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Nothing to like,I dislike every things in that hotel,Nothing to like I dislike every things in that hotel,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Nothing. Reception staff has attitude problem. Lacks mannerism,Everything! Almost a month has passed my held amount of SGD 2600 is yet to be refunded! Crazy! Worst experience of my life!,Nothing. Reception staff has attitude problem. Lacks mannerism Everything! Almost a month has passed my held amount of SGD 2600 is yet to be refunded! Crazy! Worst experience of my life!,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,Bad service.. They dont have a restaurant for inhouse guest. only a set menu. The buffet restaurant is always full and they ask to sit at the bar where the waiting is more than 45 mins.room cleaning is not tidy. dirty. When we order thru grab or other apps we have to go down and collect it. They cant ever deliver to the room. feels like hostel.Badly maintained., Bad service.. They dont have a restaurant for inhouse guest. only a set menu. The buffet restaurant is always full and they ask to sit at the bar where the waiting is more than 45 mins.room cleaning is not tidy. dirty. When we order thru grab or other apps we have to go down and collect it. They cant ever deliver to the room. feels like hostel.Badly maintained.,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The location,"Room smelt on arrival, double occupancy yet room only stocked with towels etc for one person, not what I expect when paying the high end for hotel accommodation. Duty manager did not seem sincere in his response to my complaints of room. I would not stay there again. Nor would I recommend it.","The location Room smelt on arrival, double occupancy yet room only stocked with towels etc for one person, not what I expect when paying the high end for hotel accommodation. Duty manager did not seem sincere in his response to my complaints of room. I would not stay there again. Nor would I recommend it.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,location and breakfast,Items in the room are old and grand,location and breakfast Items in the room are old and grand,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,the position and view. Comfort. Breakfast very good. Staff were very helpful.,,the position and view. Comfort. Breakfast very good. Staff were very helpful. ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Only location and free car park,"Don't know where to start, but let me try- Overpriced given the quality of the facility- horrible room cleaniness, dust on bed, bedside lamps, table, TV, hair on the bed, lobby carpet is dusty with dirt clogged into the carpetSeems the hotel management only focused in extracting money rather than fixing the hotel. Yet hotel claims they need 4 hours to clean the room. Given the quality of the hotel cleaniness, it shows that the cleaner only spent 5 minute per room to clean- Air-conditioning and electrical switches hanging- hotel eating away 2 hours of time from standard check in and checkout timing. Now the timing are 3 pm checkin and 11 am checkout. Unfortunately I cannot attach all the pics and videos taken to this survey but given the unreasonable amount charged by the hotel, they do not deserve even 1 star. Pathetic and horrible experience","Only location and free car park Don't know where to start, but let me try- Overpriced given the quality of the facility- horrible room cleaniness, dust on bed, bedside lamps, table, TV, hair on the bed, lobby carpet is dusty with dirt clogged into the carpetSeems the hotel management only focused in extracting money rather than fixing the hotel. Yet hotel claims they need 4 hours to clean the room. Given the quality of the hotel cleaniness, it shows that the cleaner only spent 5 minute per room to clean- Air-conditioning and electrical switches hanging- hotel eating away 2 hours of time from standard check in and checkout timing. Now the timing are 3 pm checkin and 11 am checkout. Unfortunately I cannot attach all the pics and videos taken to this survey but given the unreasonable amount charged by the hotel, they do not deserve even 1 star. Pathetic and horrible experience",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Location,"Staff Behavior, Speed of Service","Location Staff Behavior, Speed of Service",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,location,"rude, unprofessional and arrogant staff, especially check-in and restaurant staff.","location rude, unprofessional and arrogant staff, especially check-in and restaurant staff.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,nothing really,the staff is doing you a favour by allowing you to stay there despite paying decently high price for the property,nothing really the staff is doing you a favour by allowing you to stay there despite paying decently high price for the property,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Great service. Helped out a lot with my injury. Accomodated well.,Buffet is too expensive.,Great service. Helped out a lot with my injury. Accomodated well. Buffet is too expensive.,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,The room was very dirty., The room was very dirty.,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"I love the ;ounge complimentary snacks and drinks. Staff very warm and friendly,Location very convenient and many stalls and hotels around. Nice brisk walk at night with good hotel views.",The lightings in the room quite dim towards evening. Not bright enough. Other than that all is fine.,"I love the ;ounge complimentary snacks and drinks. Staff very warm and friendly,Location very convenient and many stalls and hotels around. Nice brisk walk at night with good hotel views. The lightings in the room quite dim towards evening. Not bright enough. Other than that all is fine.",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,The service given especially by the duty manager Claudia was atrocious., The service given especially by the duty manager Claudia was atrocious.,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Cleanliness,Customer Service",No bidet spray for cubicle & shower room.Pillows are all flat not comfortable for people who have neck concerns.,"Cleanliness,Customer Service No bidet spray for cubicle & shower room.Pillows are all flat not comfortable for people who have neck concerns.",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,I like everything about the hotel.. everything was great include the staff!!,Pillow !!,I like everything about the hotel.. everything was great include the staff!! Pillow !!,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,very nice environment,the chefs over at the breakfast area. very impatient,very nice environment the chefs over at the breakfast area. very impatient,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Nice location with very good breakfast (a lot of variety to choose from),The room had few issues. Faulty safety locker and hair dryer. A cover from bathroom ceiling fell down.,Nice location with very good breakfast (a lot of variety to choose from) The room had few issues. Faulty safety locker and hair dryer. A cover from bathroom ceiling fell down.,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"staff were very friendly, extremely clean, location central",shower head needs to be updated,"staff were very friendly, extremely clean, location central shower head needs to be updated",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,View so nice,"Bathroom no toilet stainless spray,  no halal food at the restaurant.","View so nice Bathroom no toilet stainless spray,  no halal food at the restaurant.",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,None,The one bedroom suit constantly had water running sound and there was so much dust in the gap of the sliding door.,None The one bedroom suit constantly had water running sound and there was so much dust in the gap of the sliding door.,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,LocationFacilities and the infrastructure costReception  staff was Good/ rest debatable,Breakfast Food - small portions - quality   staff - waiters poor,LocationFacilities and the infrastructure costReception  staff was Good/ rest debatable Breakfast Food - small portions - quality   staff - waiters poor,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,First impression of hotel was excellent. Check-in was smooth and was very quick.Kindly given an an early check in which we were very grateful .Lobby was clean and inviting. We stayed in room 1610. Views from the room was great. Staff at reception area was welcoming. Check out was quick. Again request for late check out was extended by 2 hours.,"Arrived early at the hotel and requested an early checkin and was informed a charge of 80S$. I refused to pay this and requested if we could leave our baggage with them whilst we can stroll around the hotel.  We were informed it was not possible until we had our flaw test results. We stayed in room 1610.  Carpets in the room looked outdated and dirty. Bathroom floor and wardrobe shelfs were dusty.Disappointing to learn a five star hotel had not managed to keep up with the 5 star rating. Mini bar  and condiments were empty. Mini fridge was empty  and was told it was due to pandemic Next day at breakfast, I asked for a banana and was told they had run out.No alternatives was offered. Poor service. Went to reception for help to book tickets for the flower and cloud dome attraction. Paul very Kindly arranged this request and I made a payment with my Amex card. Cost was S 120.00 $. went on google to learn the combined  tickets was 80.00S$. once again I was extremely disappointed to learn that Paul did not advice me of this and booked two separate events costing me additional 40.00 S$. I requested Paul to cancel my tickets and rebook them at a cheaper  rate. I was informed by him that a refund can only be given at the venue. When we got to the venue I was informed that it will take 21 days to get my refund and I will receive a email accordingly. I was asked to pay again for the tickets which was 56.00 S$. All this was added uninvited hassle. On the 8th evening returning to our hotel room, we found unwashed coffee cups  and no replenish of water, tea or coffee.Dirty cloth along with dirty coffee cups were left in the bathroom sink. I called up the reception who agreed to replenish water bottles and some coffee. I was also informed  a day time duty manager will call me in the morning to take up with my complaint. This never happened. Overall it was a disappointing experience which was not expected on our  special 40th wedding annivesary.","First impression of hotel was excellent. Check-in was smooth and was very quick.Kindly given an an early check in which we were very grateful .Lobby was clean and inviting. We stayed in room 1610. Views from the room was great. Staff at reception area was welcoming. Check out was quick. Again request for late check out was extended by 2 hours. Arrived early at the hotel and requested an early checkin and was informed a charge of 80S$. I refused to pay this and requested if we could leave our baggage with them whilst we can stroll around the hotel.  We were informed it was not possible until we had our flaw test results. We stayed in room 1610.  Carpets in the room looked outdated and dirty. Bathroom floor and wardrobe shelfs were dusty.Disappointing to learn a five star hotel had not managed to keep up with the 5 star rating. Mini bar  and condiments were empty. Mini fridge was empty  and was told it was due to pandemic Next day at breakfast, I asked for a banana and was told they had run out.No alternatives was offered. Poor service. Went to reception for help to book tickets for the flower and cloud dome attraction. Paul very Kindly arranged this request and I made a payment with my Amex card. Cost was S 120.00 $. went on google to learn the combined  tickets was 80.00S$. once again I was extremely disappointed to learn that Paul did not advice me of this and booked two separate events costing me additional 40.00 S$. I requested Paul to cancel my tickets and rebook them at a cheaper  rate. I was informed by him that a refund can only be given at the venue. When we got to the venue I was informed that it will take 21 days to get my refund and I will receive a email accordingly. I was asked to pay again for the tickets which was 56.00 S$. All this was added uninvited hassle. On the 8th evening returning to our hotel room, we found unwashed coffee cups  and no replenish of water, tea or coffee.Dirty cloth along with dirty coffee cups were left in the bathroom sink. I called up the reception who agreed to replenish water bottles and some coffee. I was also informed  a day time duty manager will call me in the morning to take up with my complaint. This never happened. Overall it was a disappointing experience which was not expected on our  special 40th wedding annivesary.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,Location, Location,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,great all round.,nothing,great all round. nothing,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Food n the service,Nil,Food n the service Nil,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,near river big room,bad reception angry facefar to everything mrt 18 min walking breakfast old and same as every day don’t have bacon all cheap things,near river big room bad reception angry facefar to everything mrt 18 min walking breakfast old and same as every day don’t have bacon all cheap things,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Location convenience.,"Rooms were run-down, smelled old and toilets were not cleaned properly. This may be because the hotel has been used for SHN during the pandemic which is understandable however I hoped the management was able to prepare for the bookings of guests staycationing.","Location convenience. Rooms were run-down, smelled old and toilets were not cleaned properly. This may be because the hotel has been used for SHN during the pandemic which is understandable however I hoped the management was able to prepare for the bookings of guests staycationing.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,great service from staff Shabarry.providing me wth my request on high floor n bathtub.kip it up.clean enviro n friendly staffs available,,great service from staff Shabarry.providing me wth my request on high floor n bathtub.kip it up.clean enviro n friendly staffs available ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,good location,very poor service. not enough manpower. took 2 hrs to check in and still need another 30 minutes to get the room ready at 10pm. Breakfast food is cold - clearly cooked well ahead of time,good location very poor service. not enough manpower. took 2 hrs to check in and still need another 30 minutes to get the room ready at 10pm. Breakfast food is cold - clearly cooked well ahead of time,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Brilliant view of Singapore River/ skyline. (river view)Large room with bath.,Fixtures showing their age. (tv/fixtures) Service apartment level on the 6th floor looked much more updated/modern in comparison.Particular room/level was plagued by consistent noise through the night. Highlighted to staff the next day but was simply informed that it due to our proximity to the service elevator and nobody else on the floor had surfaced this issue. Indicated in message on booking.com as well as the front desk upon check-in that it was my wife’s birthday but nothing was done to make our stay memorable. Highlighted another time to lounge manager and was advised to get a cake myself from the deli downstairs because the hoteldid not have a record of my request. No remediation was also offered to make up for our noisy room/disturbed sleep. Previous day’s staff seemed more helpful/amenable.,Brilliant view of Singapore River/ skyline. (river view)Large room with bath. Fixtures showing their age. (tv/fixtures) Service apartment level on the 6th floor looked much more updated/modern in comparison.Particular room/level was plagued by consistent noise through the night. Highlighted to staff the next day but was simply informed that it due to our proximity to the service elevator and nobody else on the floor had surfaced this issue. Indicated in message on booking.com as well as the front desk upon check-in that it was my wife’s birthday but nothing was done to make our stay memorable. Highlighted another time to lounge manager and was advised to get a cake myself from the deli downstairs because the hoteldid not have a record of my request. No remediation was also offered to make up for our noisy room/disturbed sleep. Previous day’s staff seemed more helpful/amenable.,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Everything was below expectations,1) attitude of staff2) they changed allotted room just when we were checking in without giving any reason. If booking can be canceled before 48 hours then room booked should also be not changed after same period.,Everything was below expectations 1) attitude of staff2) they changed allotted room just when we were checking in without giving any reason. If booking can be canceled before 48 hours then room booked should also be not changed after same period.,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Nothing at all.,Worse hotel i ever stay. Asked for room cleaning on 3rd day no one was there one whole day to clean my room.,Nothing at all. Worse hotel i ever stay. Asked for room cleaning on 3rd day no one was there one whole day to clean my room.,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,"It took 6 hours for me to check in. When we went to check with the check in staff, the check in staff said just continue to wait and he will call us when is our turn. He is totally not friendly at all and with a very sarcastic attitude to reply all the customers. Besides, all customers are not happy for this service as well, everyone started to scream and complain to the staff due to the poor service and wasted of their time for giving wrong instruction to queue for nothing. Also the staff never give us any compensation for waited 6 hours and insists want us to check out on the next day 1pm. This is the first time I saw every one of the customers not happy and complain in together. It was a nightmare at all, strongly not recommended and I definitely will not have a second visit. Thanks."," It took 6 hours for me to check in. When we went to check with the check in staff, the check in staff said just continue to wait and he will call us when is our turn. He is totally not friendly at all and with a very sarcastic attitude to reply all the customers. Besides, all customers are not happy for this service as well, everyone started to scream and complain to the staff due to the poor service and wasted of their time for giving wrong instruction to queue for nothing. Also the staff never give us any compensation for waited 6 hours and insists want us to check out on the next day 1pm. This is the first time I saw every one of the customers not happy and complain in together. It was a nightmare at all, strongly not recommended and I definitely will not have a second visit. Thanks.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
